event_id,customer_id,event_type,product,color,price,event_timestamp
368533,51,purchase,shoes,white,32.14,2026-01-31 08:02:56.184432
776337,416,add_to_cart,jacket,red,100.35,2026-01-10 08:02:56.184434
976383,221,purchase,shoes,blue,99.91,2026-01-20 08:02:56.184437
738018,446,view,jacket,black,102.64,2025-12-25 08:02:56.184440
425794,309,view,tshirt,white,68.16,2026-01-25 08:02:56.184442
384466,146,view,jacket,red,17.22,2026-01-12 08:02:56.184445
250170,305,add_to_cart,shoes,green,48.49,2026-02-16 08:02:56.184448
689259,497,purchase,jacket,white,91.88,2025-12-26 08:02:56.184451
930026,189,purchase,tshirt,red,103.2,2026-01-02 08:02:56.184454
838316,368,purchase,shoes,black,91.1,2025-12-25 08:02:56.184456
840809,92,add_to_cart,shoes,black,51.92,2026-02-16 08:02:56.184463
932222,409,purchase,socks,red,118.26,2026-02-17 08:02:56.184466
824820,425,add_to_cart,tshirt,red,57.94,2026-02-06 08:02:56.184470
665941,382,purchase,shoes,white,49.77,2025-12-27 08:02:56.184473
819058,356,view,shoes,white,47.28,2026-02-12 08:02:56.184476
544296,391,view,shoes,white,106.14,2026-01-28 08:02:56.184478
319963,411,view,socks,green,46.55,2025-12-28 08:02:56.184481
114536,138,add_to_cart,tshirt,green,107.21,2025-12-26 08:02:56.184484
141803,26,add_to_cart,socks,white,77.96,2026-01-02 08:02:56.184486
992041,102,purchase,tshirt,black,54.69,2026-01-25 08:02:56.184489
118759,50,view,shoes,green,94.94,2026-02-14 08:02:56.184493
101161,288,purchase,socks,green,88.92,2026-01-15 08:02:56.184495
809035,336,view,tshirt,red,55.7,2025-12-21 08:02:56.184498
581658,493,add_to_cart,jacket,green,117.29,2026-01-15 08:02:56.184501
841142,136,add_to_cart,tshirt,blue,81.57,2026-02-03 08:02:56.184503
216115,366,view,shoes,green,94.27,2026-02-09 08:02:56.184506
867773,417,purchase,shoes,green,73.92,2026-01-27 08:02:56.184509
784404,1,add_to_cart,shoes,green,83.15,2026-02-04 08:02:56.184512
436804,136,view,tshirt,black,49.31,2025-12-24 08:02:56.184518
475940,461,view,socks,white,44.59,2026-01-02 08:02:56.184520
571510,346,add_to_cart,tshirt,red,13.85,2026-02-07 08:02:56.184523
670592,412,view,tshirt,red,87.25,2025-12-28 08:02:56.184526
626553,316,add_to_cart,tshirt,red,62.37,2026-01-18 08:02:56.184529
642118,57,view,tshirt,black,21.27,2026-02-19 08:02:56.184532
192270,326,view,socks,red,11.69,2025-12-25 08:02:56.184535
998435,419,add_to_cart,tshirt,black,54.27,2025-12-28 08:02:56.184537
690706,127,view,jacket,white,47.4,2026-01-22 08:02:56.184540
529312,197,add_to_cart,shoes,red,44.67,2026-02-03 08:02:56.184543
313255,437,view,socks,red,102.43,2026-01-03 08:02:56.184545
298458,283,view,tshirt,black,14.16,2026-01-05 08:02:56.184548
295526,431,add_to_cart,jacket,green,97.1,2026-01-16 08:02:56.184551
577278,14,purchase,jacket,black,31.54,2026-01-11 08:02:56.184554
812755,87,view,shoes,green,63.32,2025-12-22 08:02:56.184557
145566,387,view,shoes,black,99.28,2026-01-09 08:02:56.184560
841037,15,purchase,socks,black,93.71,2026-01-28 08:02:56.184563
642440,9,purchase,socks,red,71.04,2026-02-14 08:02:56.184566
615497,130,add_to_cart,tshirt,blue,80.29,2026-02-16 08:02:56.184569
423106,54,add_to_cart,socks,blue,97.38,2026-01-30 08:02:56.184574
626367,149,add_to_cart,jacket,green,96.92,2026-01-28 08:02:56.184577
888111,470,view,socks,red,23.75,2026-01-18 08:02:56.184580
478965,215,add_to_cart,tshirt,black,101.04,2026-02-18 08:02:56.184583
637488,123,add_to_cart,socks,black,66.3,2025-12-29 08:02:56.184586
357072,345,add_to_cart,jacket,white,57.83,2026-02-10 08:02:56.184589
911534,2,purchase,socks,white,47.5,2026-01-30 08:02:56.184592
355675,30,view,tshirt,red,74.09,2026-01-19 08:02:56.184594
935371,186,purchase,jacket,black,9.56,2026-01-23 08:02:56.184597
161213,26,purchase,jacket,blue,97.33,2026-01-01 08:02:56.184600
845001,83,purchase,tshirt,black,98.62,2026-01-29 08:02:56.184602
908378,66,view,tshirt,white,32.7,2026-02-01 08:02:56.184605
175962,105,add_to_cart,tshirt,white,112.46,2025-12-28 08:02:56.184608
958724,57,purchase,jacket,red,115.67,2026-02-19 08:02:56.184610
268480,84,purchase,socks,white,98.46,2025-12-30 08:02:56.184613
617306,371,add_to_cart,shoes,green,47.58,2026-02-16 08:02:56.184616
842626,482,view,jacket,red,68.36,2026-01-11 08:02:56.184618
791367,190,purchase,socks,black,42.07,2026-01-03 08:02:56.184621
244459,491,add_to_cart,socks,black,24.14,2026-01-16 08:02:56.184625
577422,50,add_to_cart,socks,white,97.93,2026-01-08 08:02:56.184629
543067,494,view,jacket,black,44.92,2026-02-17 08:02:56.184637
144199,37,add_to_cart,jacket,blue,79.85,2026-02-12 08:02:56.184642
791688,437,add_to_cart,socks,black,97.72,2025-12-26 08:02:56.184646
420320,30,view,shoes,black,104.69,2026-01-06 08:02:56.184650
294698,149,purchase,shoes,white,34.85,2025-12-22 08:02:56.184665
886963,365,view,tshirt,white,61.48,2026-01-30 08:02:56.184668
818986,414,add_to_cart,tshirt,blue,117.9,2026-01-30 08:02:56.184671
339535,362,purchase,socks,red,10.84,2025-12-28 08:02:56.184673
581119,427,purchase,jacket,red,76.56,2026-02-02 08:02:56.184676
304811,263,add_to_cart,socks,blue,53.3,2026-01-23 08:02:56.184678
705497,398,purchase,tshirt,white,115.76,2026-01-13 08:02:56.184681
119373,232,purchase,shoes,blue,39.68,2025-12-29 08:02:56.184684
700747,6,purchase,tshirt,red,56.88,2026-02-14 08:02:56.184687
274434,477,view,tshirt,white,115.36,2026-02-10 08:02:56.184690
795920,56,view,shoes,green,81.5,2025-12-24 08:02:56.184692
790772,135,purchase,jacket,black,44.43,2026-01-20 08:02:56.184694
850195,422,add_to_cart,tshirt,black,105.83,2025-12-28 08:02:56.184699
194293,49,purchase,socks,black,40.21,2026-01-07 08:02:56.184702
335456,148,purchase,tshirt,red,27.12,2026-01-31 08:02:56.184705
217386,500,view,shoes,blue,87.66,2026-01-23 08:02:56.184708
829231,184,view,jacket,green,52.97,2026-01-14 08:02:56.184710
228646,203,view,tshirt,red,92.34,2026-01-11 08:02:56.184713
833035,426,purchase,socks,white,108.33,2026-01-01 08:02:56.184716
928571,317,purchase,shoes,black,26.27,2026-02-12 08:02:56.184718
718123,10,view,tshirt,red,68.01,2025-12-22 08:02:56.184721
899671,214,add_to_cart,socks,blue,41.64,2026-01-31 08:02:56.184724
517379,93,view,tshirt,red,76.23,2026-01-26 08:02:56.184727
195203,85,add_to_cart,jacket,white,77.84,2026-01-10 08:02:56.184730
244261,105,view,jacket,blue,113.9,2025-12-24 08:02:56.184732
971358,345,add_to_cart,tshirt,red,119.34,2026-01-01 08:02:56.184735
922135,240,view,shoes,green,117.77,2026-02-17 08:02:56.184738
591989,151,purchase,tshirt,black,92.87,2026-02-12 08:02:56.184741
493093,32,purchase,shoes,red,104.23,2026-01-30 08:02:56.184744
214781,414,add_to_cart,socks,blue,98.27,2026-02-05 08:02:56.184747
185107,42,view,shoes,green,111.19,2026-01-05 08:02:56.184752
308556,476,add_to_cart,tshirt,red,27.44,2025-12-21 08:02:56.184755
269019,52,view,shoes,blue,78.23,2026-02-03 08:02:56.184761
713776,358,purchase,shoes,black,79.13,2026-02-14 08:02:56.184764
875931,473,view,jacket,red,31.31,2026-01-02 08:02:56.184767
678982,378,add_to_cart,tshirt,red,56.21,2026-01-11 08:02:56.184770
874309,44,view,tshirt,white,25.17,2026-01-18 08:02:56.184773
591385,348,view,shoes,white,27.27,2026-01-06 08:02:56.184775
306846,284,add_to_cart,jacket,green,100.02,2026-01-28 08:02:56.184778
275252,384,purchase,shoes,blue,48.7,2026-01-08 08:02:56.184781
435668,10,add_to_cart,socks,red,49.2,2026-01-30 08:02:56.184783
743387,123,purchase,socks,blue,98.34,2026-02-03 08:02:56.184786
271075,361,add_to_cart,shoes,red,86.34,2026-02-14 08:02:56.184788
142384,353,view,socks,green,97.3,2026-02-03 08:02:56.184791
995354,18,add_to_cart,socks,red,11.31,2025-12-23 08:02:56.184794
876776,310,add_to_cart,tshirt,red,94.52,2025-12-31 08:02:56.184797
805951,93,add_to_cart,tshirt,red,35.06,2026-02-13 08:02:56.184800
853277,476,add_to_cart,socks,black,22.87,2026-01-22 08:02:56.184802
733113,197,add_to_cart,jacket,black,84.27,2025-12-29 08:02:56.184805
920496,114,add_to_cart,shoes,black,94.24,2026-02-16 08:02:56.184810
908561,266,purchase,jacket,red,98.44,2026-01-02 08:02:56.184813
545616,189,purchase,jacket,blue,100.81,2026-01-31 08:02:56.184816
587950,204,view,socks,white,74.33,2025-12-27 08:02:56.184818
283682,297,purchase,shoes,black,46.39,2025-12-22 08:02:56.184821
447656,81,purchase,jacket,black,18.06,2026-01-03 08:02:56.184824
864377,469,add_to_cart,shoes,black,110.13,2026-01-10 08:02:56.184826
307549,285,view,socks,blue,57.13,2026-02-06 08:02:56.184829
242064,173,purchase,shoes,blue,64.63,2026-01-02 08:02:56.184831
728833,206,purchase,socks,red,89.02,2026-01-11 08:02:56.184834
711152,174,add_to_cart,jacket,red,13.5,2026-01-20 08:02:56.184838
375498,436,add_to_cart,socks,white,11.63,2026-01-03 08:02:56.184841
136831,139,add_to_cart,jacket,red,72.8,2026-02-11 08:02:56.184844
681608,279,purchase,tshirt,green,28.65,2026-01-08 08:02:56.184847
628040,468,add_to_cart,shoes,red,83.62,2025-12-21 08:02:56.184849
360242,283,add_to_cart,socks,red,57.23,2026-02-07 08:02:56.184852
601158,25,view,jacket,blue,27.92,2025-12-26 08:02:56.184856
506397,5,view,jacket,red,70.13,2026-01-24 08:02:56.184858
819078,120,add_to_cart,jacket,black,53.8,2026-01-24 08:02:56.184863
259291,264,add_to_cart,socks,blue,60.9,2026-01-28 08:02:56.184866
995839,474,view,shoes,black,6.23,2026-02-09 08:02:56.184873
354699,360,purchase,tshirt,black,51.77,2025-12-26 08:02:56.184879
937020,96,view,socks,red,61.56,2026-01-10 08:02:56.184883
278884,15,purchase,shoes,black,85.59,2026-02-17 08:02:56.184887
418696,450,add_to_cart,tshirt,red,16.8,2026-02-03 08:02:56.184890
474103,41,purchase,socks,red,7.94,2025-12-22 08:02:56.184893
581700,385,add_to_cart,tshirt,blue,52.25,2025-12-25 08:02:56.184896
945285,475,view,shoes,red,99.37,2026-01-04 08:02:56.184899
629370,298,add_to_cart,jacket,blue,9.37,2026-01-20 08:02:56.184902
705564,465,view,shoes,black,105.77,2026-01-18 08:02:56.184905
649698,434,view,socks,white,24.18,2026-02-11 08:02:56.184908
658605,32,view,shoes,black,5.8,2026-02-18 08:02:56.184910
415301,465,add_to_cart,jacket,blue,18.63,2026-01-20 08:02:56.184913
590994,255,add_to_cart,jacket,red,97.59,2026-02-01 08:02:56.184916
304549,41,add_to_cart,jacket,black,82.46,2026-01-15 08:02:56.184919
148218,191,add_to_cart,jacket,red,49.96,2026-02-16 08:02:56.184922
364465,222,add_to_cart,jacket,blue,45.93,2026-01-31 08:02:56.184926
317375,101,add_to_cart,shoes,green,73.27,2026-01-12 08:02:56.184929
381168,237,view,jacket,blue,111.96,2026-02-15 08:02:56.184932
527043,411,view,tshirt,red,66.38,2025-12-31 08:02:56.184935
900111,202,purchase,jacket,black,68.26,2026-01-18 08:02:56.184937
786297,275,purchase,jacket,green,85.94,2026-01-04 08:02:56.184941
887261,167,add_to_cart,shoes,red,64.84,2026-01-09 08:02:56.184943
322611,342,view,jacket,green,91.65,2026-02-10 08:02:56.184946
897716,314,view,shoes,red,92.9,2026-01-06 08:02:56.184949
390818,5,view,shoes,blue,51.61,2026-02-04 08:02:56.184951
436292,344,add_to_cart,tshirt,green,108.15,2025-12-22 08:02:56.184954
972024,435,purchase,tshirt,green,27.09,2025-12-31 08:02:56.184957
774726,236,view,tshirt,blue,88.74,2026-01-29 08:02:56.184960
477542,286,view,socks,green,119.11,2026-02-10 08:02:56.184963
761632,438,purchase,tshirt,green,75.34,2026-01-19 08:02:56.184965
802395,446,purchase,socks,green,88.77,2026-01-29 08:02:56.184969
616031,192,add_to_cart,jacket,blue,69.86,2025-12-22 08:02:56.184972
634962,215,add_to_cart,socks,green,97.72,2026-02-16 08:02:56.184976
626661,365,purchase,socks,red,105.64,2026-01-25 08:02:56.184979
420565,437,purchase,tshirt,green,98.25,2026-01-14 08:02:56.184983
357508,167,purchase,tshirt,red,34.52,2026-02-18 08:02:56.184985
632736,174,add_to_cart,shoes,blue,59.23,2025-12-25 08:02:56.184988
236537,118,add_to_cart,socks,blue,111.52,2026-01-20 08:02:56.184991
666933,186,purchase,tshirt,red,29.63,2026-01-18 08:02:56.184994
925110,76,purchase,socks,green,110.16,2026-01-27 08:02:56.184997
930683,357,view,shoes,red,91.1,2026-01-05 08:02:56.185000
379942,460,purchase,jacket,green,119.27,2026-02-02 08:02:56.185002
574867,93,purchase,jacket,red,44.77,2026-01-18 08:02:56.185005
652304,190,add_to_cart,tshirt,green,8.93,2026-01-18 08:02:56.185008
556521,164,view,shoes,red,15.69,2026-02-13 08:02:56.185011
729794,496,purchase,tshirt,blue,95.31,2026-01-30 08:02:56.185013
675944,457,view,socks,red,42.77,2026-02-18 08:02:56.185016
472236,26,purchase,tshirt,green,100.36,2026-01-03 08:02:56.185021
260500,439,add_to_cart,socks,white,61.68,2026-01-25 08:02:56.185024
876774,290,view,jacket,red,5.94,2026-02-07 08:02:56.185027
676352,464,view,tshirt,red,25.57,2026-02-10 08:02:56.185029
461920,291,add_to_cart,tshirt,green,52.31,2025-12-26 08:02:56.185032
966206,2,purchase,tshirt,black,27.58,2026-02-07 08:02:56.185035
262405,149,view,socks,black,91.15,2026-02-11 08:02:56.185037
457817,240,purchase,shoes,blue,10.46,2026-01-03 08:02:56.185040
431111,111,view,shoes,red,33.47,2025-12-28 08:02:56.185042
385683,64,view,jacket,blue,49.91,2026-02-05 08:02:56.185048
696536,124,purchase,jacket,white,113.55,2026-01-14 08:02:56.185070
456230,103,add_to_cart,socks,black,35.45,2025-12-26 08:02:56.185073
769187,210,purchase,tshirt,blue,21.12,2025-12-28 08:02:56.185076
958802,183,view,shoes,green,12.76,2025-12-22 08:02:56.185079
489261,405,view,shoes,white,16.21,2026-01-25 08:02:56.185082
877055,57,purchase,tshirt,green,60.25,2025-12-24 08:02:56.185085
171474,311,view,socks,green,82.52,2026-02-18 08:02:56.185088
985342,423,view,jacket,black,64.04,2025-12-29 08:02:56.185092
963049,347,purchase,tshirt,red,97.34,2026-02-10 08:02:56.185095
760485,366,add_to_cart,tshirt,green,36.21,2026-01-26 08:02:56.185097
618569,24,add_to_cart,jacket,blue,31.57,2026-01-15 08:02:56.185100
572175,406,view,shoes,green,74.57,2026-02-03 08:02:56.185104
656845,297,purchase,socks,blue,22.42,2026-02-18 08:02:56.185106
875699,293,view,tshirt,green,58.33,2025-12-31 08:02:56.185109
936369,16,add_to_cart,tshirt,green,27.57,2026-01-20 08:02:56.185112
802884,471,view,jacket,white,20.9,2026-01-12 08:02:56.185115
561282,237,add_to_cart,jacket,red,35.15,2026-01-04 08:02:56.185117
936505,450,view,tshirt,red,96.71,2026-01-09 08:02:56.185120
442243,213,purchase,jacket,white,86.47,2026-02-18 08:02:56.185123
832235,256,add_to_cart,tshirt,green,55.74,2026-01-28 08:02:56.185126
142409,245,purchase,tshirt,blue,40.04,2025-12-24 08:02:56.185129
212834,399,purchase,shoes,red,59.67,2026-01-23 08:02:56.185131
315322,469,view,tshirt,red,119.44,2026-02-15 08:02:56.185134
891502,196,view,shoes,black,65.96,2026-01-13 08:02:56.185137
404219,380,purchase,shoes,red,89.61,2026-01-21 08:02:56.185139
346314,303,view,shoes,blue,118.75,2026-01-24 08:02:56.185142
877766,348,view,shoes,white,104.86,2026-01-18 08:02:56.185145
816326,443,purchase,tshirt,black,94.75,2025-12-27 08:02:56.185147
146821,279,view,shoes,red,55.4,2026-01-08 08:02:56.185150
379190,485,add_to_cart,shoes,green,103.56,2026-01-13 08:02:56.185153
876329,206,add_to_cart,jacket,red,12.44,2025-12-24 08:02:56.185156
587494,453,add_to_cart,tshirt,blue,58.76,2026-01-28 08:02:56.185159
677494,180,add_to_cart,jacket,green,37.73,2026-02-08 08:02:56.185162
105125,422,add_to_cart,tshirt,blue,79.31,2026-01-11 08:02:56.185164
325587,428,add_to_cart,tshirt,black,110.42,2026-02-09 08:02:56.185167
590066,406,view,socks,red,21.83,2025-12-30 08:02:56.185170
459868,417,purchase,jacket,red,110.3,2026-02-15 08:02:56.185172
540609,318,view,socks,red,27.75,2026-02-19 08:02:56.185175
244259,361,add_to_cart,shoes,green,93.53,2025-12-28 08:02:56.185178
459806,308,view,shoes,blue,18.27,2026-01-28 08:02:56.185181
491058,283,purchase,shoes,red,108.27,2026-01-19 08:02:56.185183
950651,45,purchase,socks,black,104.51,2026-02-08 08:02:56.185186
196978,129,purchase,jacket,black,16.83,2025-12-31 08:02:56.185189
813631,351,view,shoes,black,32.37,2025-12-26 08:02:56.185192
730397,414,add_to_cart,shoes,red,103.44,2026-01-25 08:02:56.185194
105828,55,purchase,tshirt,red,27.76,2025-12-29 08:02:56.185197
520253,282,view,socks,white,108.7,2026-01-15 08:02:56.185200
493926,407,add_to_cart,socks,white,70.33,2026-01-22 08:02:56.185203
948829,497,view,tshirt,black,16.85,2025-12-31 08:02:56.185209
425253,155,purchase,socks,red,95.71,2026-01-30 08:02:56.185212
651304,493,purchase,tshirt,black,81.84,2025-12-30 08:02:56.185215
272121,89,view,tshirt,white,109.44,2025-12-22 08:02:56.185218
780948,17,purchase,socks,green,47.66,2026-01-21 08:02:56.185221
428387,107,view,shoes,blue,21.67,2025-12-29 08:02:56.185224
659801,193,view,socks,red,107.92,2026-01-19 08:02:56.185227
788899,239,view,shoes,blue,33.22,2025-12-27 08:02:56.185229
895015,20,purchase,shoes,red,70.76,2026-01-03 08:02:56.185232
565687,461,add_to_cart,jacket,blue,44.71,2025-12-25 08:02:56.185234
778411,290,view,jacket,red,19.61,2026-01-05 08:02:56.185237
763502,402,purchase,socks,blue,104.07,2026-01-17 08:02:56.185240
314781,163,add_to_cart,socks,blue,117.78,2026-02-04 08:02:56.185242
955787,375,add_to_cart,socks,red,113.58,2026-02-10 08:02:56.185245
170739,484,purchase,tshirt,blue,83.63,2026-01-08 08:02:56.185248
403382,198,add_to_cart,jacket,white,93.1,2026-02-15 08:02:56.185251
415726,177,purchase,tshirt,black,37.78,2026-02-02 08:02:56.185254
692750,215,add_to_cart,jacket,white,93.62,2025-12-26 08:02:56.185257
814433,67,purchase,jacket,green,66.37,2026-01-12 08:02:56.185260
885915,76,purchase,jacket,white,64.89,2026-02-11 08:02:56.185262
823001,107,purchase,jacket,blue,108.82,2026-01-11 08:02:56.185265
948357,471,purchase,jacket,red,58.07,2026-01-18 08:02:56.185268
346427,424,purchase,jacket,black,56.31,2026-01-01 08:02:56.185271
551263,419,add_to_cart,jacket,blue,19.8,2026-01-03 08:02:56.185273
785613,366,view,socks,green,32.41,2026-02-11 08:02:56.185276
417226,18,view,shoes,blue,116.89,2026-01-14 08:02:56.185278
639100,267,view,tshirt,black,80.62,2026-01-10 08:02:56.185281
944138,470,purchase,shoes,blue,87.71,2026-01-03 08:02:56.185284
157464,254,view,tshirt,blue,50.31,2026-01-21 08:02:56.185289
383937,380,add_to_cart,shoes,black,67.27,2025-12-25 08:02:56.185291
515491,450,view,jacket,white,119.99,2026-01-30 08:02:56.185294
717624,20,add_to_cart,tshirt,red,109.23,2025-12-26 08:02:56.185296
493618,118,add_to_cart,tshirt,green,42.01,2026-01-23 08:02:56.185299
985186,351,view,socks,white,44.36,2025-12-29 08:02:56.185302
209989,379,add_to_cart,tshirt,red,58.05,2025-12-31 08:02:56.185305
209898,85,add_to_cart,jacket,red,42.53,2026-01-28 08:02:56.185307
278689,400,purchase,shoes,blue,109.27,2026-02-01 08:02:56.185310
378072,465,purchase,jacket,white,8.47,2026-01-26 08:02:56.185313
347731,329,add_to_cart,shoes,white,16.71,2026-02-07 08:02:56.185316
744466,460,purchase,jacket,black,77.29,2025-12-26 08:02:56.185319
760782,229,add_to_cart,shoes,blue,74.88,2025-12-25 08:02:56.185322
501673,499,add_to_cart,jacket,green,10.14,2026-02-17 08:02:56.185325
132193,417,purchase,socks,black,100.97,2026-01-25 08:02:56.185328
556811,114,add_to_cart,socks,blue,78.17,2026-01-28 08:02:56.185331
509045,78,purchase,shoes,blue,50.68,2026-02-02 08:02:56.185334
498553,309,purchase,socks,green,110.62,2026-01-04 08:02:56.185336
361128,252,purchase,socks,green,104.48,2026-01-22 08:02:56.185339
357810,223,add_to_cart,shoes,green,85.22,2026-02-14 08:02:56.185353
239291,233,add_to_cart,shoes,red,55.42,2025-12-31 08:02:56.185356
746707,228,view,socks,green,27.94,2026-01-05 08:02:56.185359
630015,309,purchase,socks,green,110.38,2025-12-29 08:02:56.185364
885040,289,view,socks,white,107.15,2026-02-10 08:02:56.185367
296550,56,view,tshirt,blue,28.77,2026-01-11 08:02:56.185370
265080,387,view,tshirt,black,98.62,2026-01-16 08:02:56.185372
312385,330,add_to_cart,shoes,blue,61.1,2026-01-23 08:02:56.185376
440371,439,purchase,shoes,white,44.26,2026-01-12 08:02:56.185379
107386,261,view,socks,white,88.34,2026-02-05 08:02:56.185382
186070,169,add_to_cart,jacket,green,116.88,2026-01-20 08:02:56.185384
502661,272,view,shoes,red,72.99,2026-02-03 08:02:56.185387
139492,151,purchase,tshirt,blue,94.1,2026-01-21 08:02:56.185390
898196,488,purchase,socks,green,67.95,2026-01-21 08:02:56.185392
